,index,fonction,cat,grade,Echelon,durée,Indice Brut,Indice majoré,salaire brut,indice majoré calculé
2580,4238,Sous-officier du soutien technique et administratif de la gendarmerie nationale,B,5,6,inf,393,358,1677.6,358.0
2581,4239,Sous-officier du soutien technique et administratif de la gendarmerie nationale,B,6,1,inf,365,338,1583.88,338.0
2582,4240,Sous-officier du soutien technique et administratif de la gendarmerie nationale,B,6,2,inf,372,343,1607.31,343.0
2583,4241,Sous-officier du soutien technique et administratif de la gendarmerie nationale,B,6,3,inf,380,350,1640.11,350.0
2584,4242,Sous-officier du soutien technique et administratif de la gendarmerie nationale,B,6,4,inf,417,371,1738.52,371.0
2585,4243,Sous-officier du soutien technique et administratif de la gendarmerie nationale,B,6,5,inf,438,386,1808.81,386.0
2586,4244,Sous-officier du soutien technique et administratif de la gendarmerie nationale,B,6,6,inf,457,400,1874.41,400.0
2587,4245,Sous-officier du soutien technique et administratif de la gendarmerie nationale,B,6,7,inf,483,418,1958.76,418.0
2588,4246,Sous-officier du soutien technique et administratif de la gendarmerie nationale,B,7,1,inf,372,343,1607.31,343.0
2589,4247,Sous-officier du soutien technique et administratif de la gendarmerie nationale,B,7,2,inf,373,344,1611.99,344.0
2590,4248,Sous-officier du soutien technique et administratif de la gendarmerie nationale,B,7,3,inf,374,345,1616.68,345.0
2591,4249,Sous-officier du soutien technique et administratif de la gendarmerie nationale,B,7,4,inf,378,348,1630.74,348.0
2592,4250,Sous-officier du soutien technique et administratif de la gendarmerie nationale,B,7,5,inf,381,351,1644.79,351.0
2593,4251,Sous-officier du soutien technique et administratif de la gendarmerie nationale,B,7,6,inf,389,356,1668.22,356.0
2594,4252,Sous-officier du soutien technique et administratif de la gendarmerie nationale,B,7,7,inf,402,364,1705.71,364.0
2595,4253,Sous-officier de la gendarmerie nationale,B,1,1,inf,587,495,2319.58,495.0
2596,4254,Sous-officier de la gendarmerie nationale,B,1,2,inf,614,515,2413.3,515.0
2597,4255,Sous-officier de la gendarmerie nationale,B,1,3,inf,641,536,2511.71,536.0
2598,4256,Sous-officier de la gendarmerie nationale,B,1,4,inf,659,550,2577.31,550.0
2599,4257,Sous-officier de la gendarmerie nationale,B,1,5,inf,678,564,2642.92,564.0
2600,4258,Sous-officier de la gendarmerie nationale,B,1,6,inf,691,574,2689.78,574.0
2601,4259,Sous-officier de la gendarmerie nationale,B,1,7,inf,712,590,2764.75,590.0
2602,4260,Sous-officier de la gendarmerie nationale,B,2,1,inf,548,466,2183.69,466.0
2603,4261,Sous-officier de la gendarmerie nationale,B,2,2,inf,562,476,2230.55,476.0
2604,4262,Sous-officier de la gendarmerie nationale,B,2,3,inf,573,484,2268.04,484.0
2605,4263,Sous-officier de la gendarmerie nationale,B,2,4,inf,578,488,2286.78,488.0
2606,4264,Sous-officier de la gendarmerie nationale,B,2,5,inf,584,493,2310.21,493.0
2607,4265,Sous-officier de la gendarmerie nationale,B,2,6,inf,600,505,2366.44,505.0
2608,4266,Sous-officier de la gendarmerie nationale,B,2,7,inf,616,517,2422.67,517.0
2609,4267,Sous-officier de la gendarmerie nationale,B,2,8,inf,629,527,2469.54,527.0
2610,4268,Sous-officier de la gendarmerie nationale,B,2,9,inf,645,539,2525.77,539.0
2611,4269,Sous-officier de la gendarmerie nationale,B,3,1,inf,489,422,1977.5,422.0
2612,4270,Sous-officier de la gendarmerie nationale,B,3,2,inf,498,429,2010.3,429.0
2613,4271,Sous-officier de la gendarmerie nationale,B,3,3,inf,510,439,2057.16,439.0
2614,4272,Sous-officier de la gendarmerie nationale,B,3,4,inf,524,449,2104.03,449.0
2615,4273,Sous-officier de la gendarmerie nationale,B,3,5,inf,550,467,2188.37,467.0
2616,4274,Sous-officier de la gendarmerie nationale,B,3,6,inf,558,473,2216.49,473.0
2617,4275,Sous-officier de la gendarmerie nationale,B,3,7,inf,570,482,2258.66,482.0
2618,4276,Sous-officier de la gendarmerie nationale,B,3,8,inf,573,484,2268.04,484.0
2619,4277,Sous-officier de la gendarmerie nationale,B,3,9,inf,597,503,2357.07,503.0
2620,4278,Sous-officier de la gendarmerie nationale,B,4,1,inf,441,388,1818.18,388.0
2621,4279,Sous-officier de la gendarmerie nationale,B,4,2,inf,455,398,1865.04,398.0
2622,4280,Sous-officier de la gendarmerie nationale,B,4,3,inf,473,412,1930.64,412.0
2623,4281,Sous-officier de la gendarmerie nationale,B,4,4,inf,494,426,1996.25,426.0
2624,4282,Sous-officier de la gendarmerie nationale,B,4,5,inf,518,445,2085.28,445.0
2625,4283,Sous-officier de la gendarmerie nationale,B,4,6,inf,544,463,2169.63,463.0
2626,4284,Sous-officier de la gendarmerie nationale,B,4,7,inf,569,481,2253.98,481.0
2627,4285,Sous-officier de la gendarmerie nationale,B,5,1,inf,372,343,1607.31,343.0
2628,4286,Sous-officier de la gendarmerie nationale,B,5,2,inf,378,348,1630.74,348.0
2629,4287,Sous-officier de la gendarmerie nationale,B,5,3,inf,385,353,1654.17,353.0
2630,4288,Sous-officier de la gendarmerie nationale,B,5,4,inf,403,364,1705.71,364.0
2631,4289,Sous-officier de la gendarmerie nationale,B,5,5,inf,429,379,1776.0,379.0
2632,4290,Sous-officier de la gendarmerie nationale,B,5,6,inf,445,391,1832.24,391.0
2633,4291,Sous-officier de la gendarmerie nationale,B,5,7,inf,458,401,1879.1,401.0
2634,4292,Sous-officier de la gendarmerie nationale,B,5,8,inf,471,411,1925.96,411.0
2635,4293,Sous-officier de la gendarmerie nationale,B,5,9,inf,489,422,1977.5,422.0
2636,4294,Sous-officier de la gendarmerie nationale,B,5,10,inf,505,435,2038.42,435.0
2637,4295,Sous-officier de la gendarmerie nationale,B,5,11,inf,531,454,2127.46,454.0
2638,4296,Sous-officier de la gendarmerie nationale,B,5,12,inf,563,477,2235.23,477.0
2639,4297,Sous-officier de la gendarmerie nationale,B,6,1,inf,335,317,1485.47,317.0
2640,4300,Secrétaire administratif de police,B,1,1,inf,404,365,1710.4,365.0
2641,4301,Secrétaire administratif de police,B,1,2,inf,430,380,1780.69,380.0
2642,4302,Secrétaire administratif de police,B,1,3,inf,450,395,1850.98,395.0
2643,4303,Secrétaire administratif de police,B,1,4,inf,469,410,1921.27,410.0
2644,4304,Secrétaire administratif de police,B,1,5,inf,497,428,2005.62,428.0
2645,4305,Secrétaire administratif de police,B,1,6,inf,524,449,2104.03,449.0
2646,4306,Secrétaire administratif de police,B,1,7,inf,555,471,2207.12,471.0
2647,4307,Secrétaire administratif de police,B,1,8,inf,585,494,2314.9,494.0
2648,4308,Secrétaire administratif de police,B,1,9,inf,619,519,2432.05,519.0
2649,4309,Secrétaire administratif de police,B,1,10,inf,646,540,2530.45,540.0
2650,4310,Secrétaire administratif de police,B,1,11,inf,675,562,2633.55,562.0
2651,4311,Secrétaire administratif de police,B,2,1,inf,350,327,1532.33,327.0
2652,4312,Secrétaire administratif de police,B,2,2,inf,357,334,1565.13,334.0
2653,4313,Secrétaire administratif de police,B,2,3,inf,367,340,1593.25,340.0
2654,4314,Secrétaire administratif de police,B,2,4,inf,378,348,1630.74,348.0
2655,4315,Secrétaire administratif de police,B,2,5,inf,397,361,1691.66,361.0
2656,4316,Secrétaire administratif de police,B,2,6,inf,422,375,1757.26,375.0
2657,4317,Secrétaire administratif de police,B,2,7,inf,444,390,1827.55,390.0
2658,4318,Secrétaire administratif de police,B,2,8,inf,463,405,1897.84,405.0
2659,4319,Secrétaire administratif de police,B,2,9,inf,493,425,1991.56,425.0
2660,4320,Secrétaire administratif de police,B,2,10,inf,518,445,2085.28,445.0
2661,4321,Secrétaire administratif de police,B,2,11,inf,551,468,2193.06,468.0
2662,4322,Secrétaire administratif de police,B,2,12,inf,581,491,2300.84,491.0
2663,4323,Secrétaire administratif de police,B,2,13,inf,614,515,2413.3,515.0
2664,4324,Secrétaire administratif de police,B,3,1,inf,325,314,1471.41,314.0
2665,4325,Secrétaire administratif de police,B,3,2,inf,333,316,1480.78,316.0
2666,4326,Secrétaire administratif de police,B,3,3,inf,347,325,1522.96,325.0
2667,4327,Secrétaire administratif de police,B,3,4,inf,359,335,1569.82,335.0
2668,4328,Secrétaire administratif de police,B,3,5,inf,374,345,1616.68,345.0
2669,4329,Secrétaire administratif de police,B,3,6,inf,393,358,1677.6,358.0
2670,4330,Secrétaire administratif de police,B,3,7,inf,418,371,1738.52,371.0
2671,4331,Secrétaire administratif de police,B,3,8,inf,436,384,1799.43,384.0
2672,4332,Secrétaire administratif de police,B,3,9,inf,457,400,1874.41,400.0
2673,4333,Secrétaire administratif de police,B,3,10,inf,486,420,1968.13,420.0
2674,4334,Secrétaire administratif de police,B,3,11,inf,516,443,2075.91,443.0
2675,4335,Secrétaire administratif de police,B,3,12,inf,548,466,2183.69,466.0
2676,4336,Secrétaire administratif de police,B,3,13,inf,576,486,2277.41,486.0
2677,4338,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,1,1,inf,446,392,1836.92,392.0
2678,4339,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,1,2,inf,461,404,1893.15,404.0
2679,4340,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,1,3,inf,484,419,1963.44,419.0
2680,4341,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,1,4,inf,513,441,2066.54,441.0
2681,4342,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,1,5,inf,547,465,2179.0,465.0
2682,4343,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,1,6,inf,573,484,2268.04,484.0
2683,4344,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,1,7,inf,604,508,2380.5,508.0
2684,4345,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,1,8,inf,638,534,2502.34,534.0
2685,4346,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,1,9,inf,660,551,2582.0,551.0
2686,4347,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,1,10,inf,684,569,2666.35,569.0
2687,4348,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,1,11,inf,707,587,2750.7,587.0
2688,4349,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,2,1,inf,389,356,1668.22,356.0
2689,4350,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,2,2,inf,399,362,1696.34,362.0
2690,4351,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,2,3,inf,415,369,1729.14,369.0
2691,4352,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,2,4,inf,429,379,1776.0,379.0
2692,4353,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,2,5,inf,444,390,1827.55,390.0
2693,4354,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,2,6,inf,458,401,1879.1,401.0
2694,4355,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,2,7,inf,480,416,1949.39,416.0
2695,4356,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,2,8,inf,506,436,2043.11,436.0
2696,4357,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,2,9,inf,528,452,2118.08,452.0
2697,4358,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,2,10,inf,542,461,2160.26,461.0
2698,4359,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,2,11,inf,567,480,2249.29,480.0
2699,4360,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,2,12,inf,599,504,2361.76,504.0
2700,4361,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,2,13,inf,638,534,2502.34,534.0
2701,4362,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,3,1,inf,372,343,1607.31,343.0
2702,4363,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,3,2,inf,379,349,1635.42,349.0
2703,4364,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,3,3,inf,388,355,1663.54,355.0
2704,4365,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,3,4,inf,397,361,1691.66,361.0
2705,4366,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,3,5,inf,415,369,1729.14,369.0
2706,4367,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,3,6,inf,431,381,1785.38,381.0
2707,4368,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,3,7,inf,452,396,1855.67,396.0
2708,4369,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,3,8,inf,478,415,1944.7,415.0
2709,4370,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,3,9,inf,500,431,2019.68,431.0
2710,4371,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,3,10,inf,513,441,2066.54,441.0
2711,4372,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,3,11,inf,538,457,2141.51,457.0
2712,4373,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,3,12,inf,563,477,2235.23,477.0
2713,4374,Inspecteur du permis de conduire et de la sécurité routière -IPCS,B,3,13,inf,597,503,2357.07,503.0
2714,4375,Encadrement et application de la police nationale,B,1,1,inf,607,510,2389.87,510.0
2715,4376,Encadrement et application de la police nationale,B,1,2,inf,633,530,2483.59,530.0
2716,4377,Encadrement et application de la police nationale,B,1,3,inf,652,544,2549.2,544.0
2717,4378,Encadrement et application de la police nationale,B,1,4,inf,675,562,2633.55,562.0
2718,4379,Encadrement et application de la police nationale,B,1,5,inf,691,574,2689.78,574.0
2719,4380,Encadrement et application de la police nationale,B,1,6,inf,712,590,2764.75,590.0
2720,4381,Encadrement et application de la police nationale,B,2,1,inf,558,473,2216.49,473.0
2721,4382,Encadrement et application de la police nationale,B,2,2,inf,573,484,2268.04,484.0
2722,4383,Encadrement et application de la police nationale,B,2,3,inf,597,503,2357.07,503.0
2723,4384,Encadrement et application de la police nationale,B,2,4,inf,611,513,2403.93,513.0
2724,4385,Encadrement et application de la police nationale,B,2,5,inf,623,523,2450.79,523.0
2725,4386,Encadrement et application de la police nationale,B,2,6,inf,645,539,2525.77,539.0
2726,4387,Encadrement et application de la police nationale,B,3,1,inf,458,401,1879.1,401.0
2727,4388,Encadrement et application de la police nationale,B,3,2,inf,478,415,1944.7,415.0
2728,4389,Encadrement et application de la police nationale,B,3,3,inf,499,430,2014.99,430.0
2729,4390,Encadrement et application de la police nationale,B,3,4,inf,521,447,2094.65,447.0
2730,4391,Encadrement et application de la police nationale,B,3,5,inf,545,464,2174.32,464.0
2731,4392,Encadrement et application de la police nationale,B,3,6,inf,573,484,2268.04,484.0
2732,4393,Encadrement et application de la police nationale,B,3,7,inf,597,503,2357.07,503.0
2733,4394,Encadrement et application de la police nationale,B,4,1,inf,335,317,1485.47,317.0
2734,4395,Encadrement et application de la police nationale,B,4,2,inf,335,317,1485.47,317.0
2735,4396,Encadrement et application de la police nationale,B,4,3,inf,372,343,1607.31,343.0
2736,4397,Encadrement et application de la police nationale,B,4,4,inf,378,348,1630.74,348.0
2737,4398,Encadrement et application de la police nationale,B,4,5,inf,385,353,1654.17,353.0
2738,4399,Encadrement et application de la police nationale,B,4,6,inf,403,364,1705.71,364.0
2739,4400,Encadrement et application de la police nationale,B,4,7,inf,429,379,1776.0,379.0
2740,4401,Encadrement et application de la police nationale,B,4,8,inf,445,391,1832.24,391.0
2741,4402,Encadrement et application de la police nationale,B,4,9,inf,458,401,1879.1,401.0
2742,4403,Encadrement et application de la police nationale,B,4,10,inf,471,411,1925.96,411.0
2743,4404,Encadrement et application de la police nationale,B,4,11,inf,489,422,1977.5,422.0
2744,4405,Encadrement et application de la police nationale,B,4,12,inf,505,435,2038.42,435.0
2745,4406,Encadrement et application de la police nationale,B,4,13,inf,531,454,2127.46,454.0
